locus,gene_weight,gene_name,gene_product,cog,operon,specific_gos_n,link
EQU24_RS03455,-0.0282790663526224,,hypothetical protein,No COG annotation,2375,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS03455
EQU24_RS07925,-0.0282854166642801,,hypothetical protein,No COG annotation,1832,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07925
EQU24_RS01545,-0.0284021628891129,,TVP38/TMEM64 family protein,Function unknown,2617,"plasma membrane
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01545
EQU24_RS00940,-0.0284886586419006,,hypothetical protein,No COG annotation,2704,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00940
EQU24_RS18555,-0.0285146657849899,,,No COG annotation,489,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18555
EQU24_RS13055,-0.0285186574478355,,hypothetical protein,No COG annotation,1193,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13055
EQU24_RS15020,-0.0287071658140587,,hypothetical protein,No COG annotation,932,"DNA binding
transposase activity
transposition, DNA-mediated",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15020
EQU24_RS08215,-0.0287225939531027,,addiction module protein,Function unknown,1795,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08215
EQU24_RS07235,-0.0287485948329559,,PAS domain S-box protein,Signal transduction mechanisms,1915,"integral component of membrane
protein binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07235
EQU24_RS05330,-0.0287801779058746,,Txe/YoeB family addiction module toxin,Function unknown,2165,"global gene silencing by mRNA cleavage
negative regulation of translational initiation
negative regulation of cellular macromolecule biosynthetic process
regulation of translational initiation
negative regulation of translation",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05330
EQU24_RS20670,-0.0288517566807273,,AlpA family phage regulatory protein,Transcription,203,DNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20670
EQU24_RS13665,-0.0288664144643651,,hypothetical protein,No COG annotation,1118,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13665
EQU24_RS13975,-0.0289310302733733,,,No COG annotation,1076,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13975
EQU24_RS09720,-0.0290634458431768,,TolC family protein,Cell wall/membrane/envelope biogenesis,1595,"efflux transmembrane transporter activity
transmembrane transport",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS09720
EQU24_RS16945,-0.0292544310260947,,GTP-binding protein,Function unknown,687,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16945
EQU24_RS05405,-0.0293186053910778,,ShlB/FhaC/HecB family hemolysin secretion/activation protein,"Intracellular trafficking, secretion, and vesicular transport",2157,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05405
EQU24_RS15570,-0.0294279603157796,,hypothetical protein,No COG annotation,857,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS15570
EQU24_RS08090,-0.0294341962807222,,hypothetical protein,No COG annotation,1811,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08090
EQU24_RS10595,-0.0297314171689505,,SpoIIE family protein phosphatase,Transcription,1493,catalytic activity,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10595
EQU24_RS17370,-0.0297771132691869,,HNH endonuclease,Defense mechanisms,632,"endonuclease activity
nucleic acid phosphodiester bond hydrolysis
nucleic acid binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17370
EQU24_RS10610,-0.0300629826327529,,STAS domain-containing protein,Signal transduction mechanisms,1493,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10610
EQU24_RS13720,-0.0300632935592371,,metalloregulator ArsR/SmtB family transcription factor,Transcription,1110,"transcription, DNA-templated
regulation of nucleic acid-templated transcription
regulation of cellular macromolecule biosynthetic process
regulation of transcription, DNA-templated
nucleic acid-templated transcription",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13720
EQU24_RS18390,-0.0300703725758037,,transposase,"Replication, recombination and repair",506,"DNA binding
transposase activity
transposition, DNA-mediated",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18390
EQU24_RS13525,-0.0303515731698986,,hypothetical protein,Carbohydrate transport and metabolism,1136,"monocarboxylic acid catabolic process
L-idonate catabolic process
monocarboxylic acid metabolic process
phosphorylation
D-gluconate metabolic process",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13525
EQU24_RS12345,-0.0304627691536587,,ABC transporter permease subunit,Function unknown,1278,"integral component of membrane
transmembrane transport",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12345
EQU24_RS16940,-0.0306961414514817,,DUF1826 domain-containing protein,Function unknown,687,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16940
EQU24_RS18545,-0.0307000961025638,,,No COG annotation,489,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18545
EQU24_RS19980,-0.0308695455586589,,hypothetical protein,No COG annotation,296,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19980
EQU24_RS17385,-0.0309169620997882,,hypothetical protein,No COG annotation,630,"metalloendopeptidase activity
proteolysis
peptidase activity
integral component of membrane
membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17385
EQU24_RS10970,-0.031096835867703,,phage tail protein,Function unknown,1458,structural molecule activity,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10970
EQU24_RS20175,-0.0311761442980358,,hypothetical protein,No COG annotation,273,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20175
EQU24_RS04395,-0.0313634980253309,,DUF2442 domain-containing protein,Function unknown,2279,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS04395
EQU24_RS10995,-0.0315555468451808,,HYR domain-containing protein,"Secondary metabolites biosynthesis, transport, and catabolism",1455,"metallopeptidase activity
proteolysis",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10995
EQU24_RS07240,-0.031663887023716,,DUF2934 domain-containing protein,Lipid transport and metabolism,1914,"iron ion binding
lipid biosynthetic process
integral component of membrane
oxidoreductase activity
",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07240
EQU24_RS11915,-0.031839665756171,,IS66 family transposase,"Replication, recombination and repair",1329,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS11915
EQU24_RS13090,-0.0319303815769984,,type II toxin-antitoxin system PemK/MazF family toxin,Signal transduction mechanisms,1186,DNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13090
EQU24_RS14730,-0.0319572624663932,,YeeE/YedE family protein,Function unknown,971,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14730
EQU24_RS17265,-0.0321102598220289,rsxA,electron transport complex subunit RsxA,Energy production and conversion,644,"electron transport chain
plasma membrane
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17265
EQU24_RS01245,-0.0323064491059717,,helix-turn-helix domain-containing protein,Function unknown,2661,DNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01245
EQU24_RS19765,-0.0323222538668065,,,No COG annotation,328,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS19765
EQU24_RS10770,-0.0323721827951292,,IS5 family transposase,"Replication, recombination and repair",1476,"DNA binding
transposase activity
transposition, DNA-mediated",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10770
EQU24_RS10675,-0.0324429506022113,,transposase,"Replication, recombination and repair",1489,"endonuclease activity
nucleic acid phosphodiester bond hydrolysis
DNA binding
transposase activity
transposition, DNA-mediated",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10675
EQU24_RS21430,-0.0326714491909843,,response regulator transcription factor,No COG annotation,92,phosphorelay signal transduction system,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21430
EQU24_RS13465,-0.0327850888278506,,hypothetical protein,Inorganic ion transport and metabolism,1144,"integral component of membrane
oxidoreductase activity
",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13465
EQU24_RS14320,-0.032888777863415,,hypothetical protein,No COG annotation,1030,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14320
EQU24_RS11895,-0.0329310548944913,,RNA polymerase sigma factor,Transcription,1332,"regulation of DNA-templated transcription, initiation
DNA binding
sigma factor activity
DNA-binding transcription factor activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS11895
EQU24_RS21505,-0.0331780023560694,,ABC transporter permease,"Secondary metabolites biosynthesis, transport, and catabolism",84,ATP-binding cassette (ABC) transporter complex,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS21505
EQU24_RS20895,-0.0334945704668428,,DUF2335 domain-containing protein,No COG annotation,167,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20895
EQU24_RS07975,-0.033524273054026,,TonB-dependent receptor,Inorganic ion transport and metabolism,1828,"cell outer membrane
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07975
EQU24_RS08435,-0.0337096253912952,,chemotaxis protein CheB,Cell motility,1765,"protein-glutamate methylesterase activity
phosphorelay signal transduction system
chemotaxis
cytoplasm
phosphorelay response regulator activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08435
EQU24_RS08555,-0.0337688909510933,,hypothetical protein,No COG annotation,1749,"integral component of membrane
protein binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08555
EQU24_RS16430,-0.0338362023268709,,hypothetical protein,No COG annotation,743,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16430
EQU24_RS17375,-0.0338454245560233,,BrnT family toxin,Function unknown,631,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS17375
EQU24_RS10585,-0.033941276290201,,response regulator,Signal transduction mechanisms,1493,phosphorelay signal transduction system,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10585
EQU24_RS14655,-0.0345646627874938,,hypothetical protein,No COG annotation,982,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14655
EQU24_RS08260,-0.034632966824365,ctaD,cytochrome c oxidase subunit I,Energy production and conversion,1788,"electron transport coupled proton transport
aerobic respiration
respiratory electron transport chain
heme binding
cytochrome-c oxidase activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08260
EQU24_RS10900,-0.034654346468059,,hypothetical protein,Function unknown,1460,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10900
EQU24_RS10850,-0.0348251572067981,,type II toxin-antitoxin system VapC family toxin,Function unknown,1464,"RNA phosphodiester bond hydrolysis
magnesium ion binding
ribonuclease activity
toxin activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10850
EQU24_RS20685,-0.0348480140329541,,AAA family ATPase,"Replication, recombination and repair",202,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20685
EQU24_RS13655,-0.0352706019773206,pstA,phosphate ABC transporter permease PstA,Inorganic ion transport and metabolism,1118,"phosphate ion transmembrane transport
inorganic phosphate transmembrane transporter activity
integral component of plasma membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13655
EQU24_RS00240,-0.0352775773712555,,hypothetical protein,No COG annotation,2798,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS00240
EQU24_RS20740,-0.0357779574406122,,TIR domain-containing protein,No COG annotation,194,signal transduction,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20740
EQU24_RS14285,-0.0362000828987941,,hypothetical protein,No COG annotation,1036,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS14285
EQU24_RS12835,-0.0366657134462116,,prepilin-type N-terminal cleavage/methylation domain-containing protein,Cell motility,1220,"protein secretion by the type II secretion system
integral component of membrane
type II protein secretion system complex",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12835
EQU24_RS16425,-0.0368324052578437,,YkgJ family cysteine cluster protein,Function unknown,744,"methyltransferase activity
methylation",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS16425
EQU24_RS07610,-0.0380655655672103,,HigA family addiction module antidote protein,Transcription,1869,DNA binding,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS07610
EQU24_RS02090,-0.0390877675868465,,transposase,"Replication, recombination and repair",2542,"DNA binding
transposase activity
transposition, DNA-mediated
membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS02090
EQU24_RS10980,-0.0391742868861924,,hypothetical protein,No COG annotation,1457,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10980
EQU24_RS20800,-0.0391899821161405,,hypothetical protein,No COG annotation,185,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS20800
EQU24_RS10230,-0.0401512916258729,,SUF system Fe-S cluster assembly regulator,Transcription,1531,"regulation of transcription, DNA-templated
DNA binding",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS10230
EQU24_RS08705,-0.0410466800676626,,hypothetical protein,"Translation, ribosomal structure and biogenesis",1729,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS08705
EQU24_RS05870,-0.0427031432810108,,hypothetical protein,Energy production and conversion,2090,"heme binding
electron transport chain
metal ion binding
electron transfer activity
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS05870
EQU24_RS01895,-0.0470224270392941,,sigma-70 family RNA polymerase sigma factor,Transcription,2568,"regulation of DNA-templated transcription, initiation
DNA binding
sigma factor activity
DNA-binding transcription factor activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01895
EQU24_RS09400,-0.0495268306820586,,LysR family transcriptional regulator,Inorganic ion transport and metabolism,1642,"regulation of transcription, DNA-templated
DNA-binding transcription factor activity",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS09400
EQU24_RS18550,-0.0518039450251422,,,No COG annotation,489,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18550
EQU24_RS13885,-0.054989817149884,,(2Fe-2S)-binding protein,Inorganic ion transport and metabolism,1090,,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS13885
EQU24_RS12805,-0.05921046383572,,IS4 family transposase,"Replication, recombination and repair",1225,"DNA binding
transposase activity
transposition, DNA-mediated
integral component of membrane",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS12805
EQU24_RS18585,-0.0592259929497369,,hypothetical protein,"Replication, recombination and repair",484,"DNA binding
transposase activity
transposition, DNA-mediated",https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS18585
EQU24_RS01555,-0.0748338805869779,,hypothetical protein,No COG annotation,2616,integral component of membrane,https://biocyc.org/gene?orgid=GCF_005931095&id=EQU24_RS01555
